arm,det_floor,stoch_floor,stoch_sd
none,5.124420190392664,5.317724197054123,0.482414267134557
nitrifier,5.124420190392664,5.317724197054123,0.482414267134557
worms,5.57788095449491,5.510704689105045,0.6362002207978418
algal_rotation,4.8945522004330915,4.906585296592673,0.06477812961674134
all_four,5.930250094578416,6.318583970353519,1.2608951292579471
fungal_rotation,6.243553522904154,31.33419298648491,20.466956115563452
digester,79.38712950000057,80.28033199975049,1.910863678364752
