compartment,marginal_co2,sem,p
digester,49.49431902486768,8.211745455253157,5.7546412293670695e-05
reef,24.590113983310957,9.254546597359212,0.016253052140845704
worms,-4.15314463902574,11.665119633224647,0.7252194408046398
nitrifier,-85.97756403060615,8.704588701796066,6.487468095455755e-08
